log_adj,smiles,group
1.950713401,O(C)c1cc2CCCCN(c2cc1)c1nc(nc2c1cccc2)C,training
1.875365564,CCCCCCCCC=CCCCCCCCC(=O)N(C)CC(O)=O,training
1.983854329,P(Oc1c2c(ccc1)cccc2)(OC[C@H]1O[C@@H](n2c3nc(nc(OC)c3nc2)N)[C@@](O)(C)[C@@H]1O)(=O)N[C@H](C(OCC(C)(C)C)=O)C,training
-0.108863646,O(c1cc(ccc1)C(C(O)=O)C)c1ccccc1,training
1.580296616,Fc1c2COC(=O)N(c2ccc1)C1CCN(CC1)CC(=O)Nc1cc2c3c([nH]c2cc1)cccc3,training
1.522714639,ClC=1C=Cn2c(nc(CC)c2C(=O)NCc2ccc(cc2)-c2ccncc2)C=1,training
0.442306956,O(C)c1cc2c(nccc2[C@H](O)[C@@H]2N3C[C@@H](C(C2)CC3)C=C)cc1,training
1.406890045,CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,training
0.310949447,Fc1ccc(cc1)C(OC(=O)N)CCN1CCN(CC1)c1ccc(O)cc1,training
2.804543338,ClC1=NC(Cl)=C(Cl)C(Cl)=C1Cl,training
1.332417438,Fc1cc(cc(F)c1)C1(Oc2c(N(CCCOCC)C1=O)cc(cc2)-c1c(nc(nc1N)N)CC)C,training
0.571680106,Fc1ccc(cc1)C(CCNC(=O)c1ccc(O)nc1)c1ccc(F)cc1,training
1.520716953,Fc1ccc(nc1CN1CCOCC1)-c1ccc(cc1)CN1CC(=O)N(CC(C)C)C1=O,training
1.487157926,O=C1N(c2c(N1C(=O)N[C@@H](C(C)(C)C)C(=O)N)cccc2)CCC(C)C,training
0.8172683,CC(CCC1=CC=CC=C1)NCC(O)C1=CC=C(O)C(=C1)C(N)=O,training
1.443883328,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)C)C1=O)C(C)(C)C)C,training
0.944329782,CC(C)(C)C(O)C(CC1=CC=C(Cl)C=C1)N1C=NC=N1,training
0.619451797,NC(=N)N1CCc2c(C1)cccc2,training
0.973998844,OCc1nc2c(n1C1CCCCC1)c1cc[nH]c1nc2,training
0.645188293,O(C)c1ccc(cc1-c1ccc(OC)nc1)C1=Nc2c(n(nc2C(C)(C)C)CCCO)C(=O)NC1,training
2.261959019,O1CCN(CC1)CCCOc1ccc(cc1)C(=O)N1CC(c2c([nH]c3c2cccc3)C(=C1)C(OC(C)C)=O)(C)C,training
1.981798031,o1c(cnc1C(=O)C1CCc2cc(OCc3ccccc3)ccc2C1)-c1ncccc1,training
1.212378713,s1ccnc1-c1n(c2c(ccc(c2)C(=O)NC(C(=O)Nc2ccc(cc2)\C=C\C(O)=O)(C)C)c1C1CCCCC1)C,training
0.947718704,Fc1ccc(-n2c(C)c(nc2C)C(=O)Nc2nc(ccc2)C(F)(F)F)cc1,training
2.512926067,O(C)c1cc(ccc1)CNC(=O)c1[nH]c2nc(ccc2c1CN1CCN(CC1)C)-c1cn[nH]c1,training
3.161134831,Fc1cc2c(nc1)c(N1CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC1)ccc2,training
1.856846973,n1cc(ccc1-c1ccc(cc1)C(C)C)C#N,training
1.818817168,CCOC(=O)C1=CC=C(O)C=C1,training
1.631231016,Fc1ccc(cc1)C[C@H](CC(=O)[C@@H](NC(=O)c1noc(c1)C)C(C)C)C(=O)N[C@H](\C=C\C(OCC)=O)C[C@@H]1CCNC1=O,training
1.125931602,s1cccc1C1=NN(Cc2ccccc2)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cc(OCC(=O)N)cc2,training
3.035554505,CSC(=O)C1=CC=CC2=C1SN=N2,training
1.892020719,O1CCN(CC1)CCCN(Cc1cc(OC)ccc1)C(=O)Nc1ccc(cc1)-c1cn[nH]c1,training
0.821859495,Clc1ccc(cc1)-c1n[nH]c(c1-c1ccncc1)C1CCN(CC1)C(=O)CO,training
1.572921046,FC(F)(F)c1cc2N(C(=O)C(c3cc(-c4cn(nc4)C)c(O)cc3)C(=O)N(c2cc1)CC)c1ccccc1,training
1.495615902,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)(C)C)C1=O)CC(C)(C)C)C,training
2.064637461,S(=O)(=O)(C=1/C(/N2C(=NC=1SC)C=CC=C2)=N/C)c1ccccc1,training
0.645813676,Clc1ccc(cc1)[C@@H]1CNC[C@H]1C=1NC(=O)c2cc(ccc2N=1)-c1cn[nH]c1,training
1.99990079,N(C1=CC=CC=C1)C1=CC=CC=C1,training
1.930610154,CCC1OC=CC(=O)C1=O,training
1.504988615,Ic1cc(F)c(Nc2n(c3c(CCC3=O)c2C(=O)NOCCO)C)cc1,training
1.591978952,SC1=NC2=C(S1)C=CC=C2,training
1.306855699,CCCC1=CC=C(N)C=C1,training
0.496289771,Oc1ccc(cc1NC=O)[C@@H](O)CNCCc1ccc(NC[C@H](O)c2ccccc2)cc1,training
2.616963702,CN1C=NC2=C1C(=O)NC(=O)N2C,training
1.707667748,Fc1cc(F)ccc1-c1ccc(cc1)[C@@H](N1CC[C@](OC1=O)(CCO)c1ccc(F)cc1)C,training
0.840517278,Ic1cc(F)c(NC=2C3=C(N=CN(CCO)C3=O)N(C)C(=O)C=2F)cc1,training
1.309199799,S(=O)(=O)(N1Cc2cc(ccc2C1)\C=C\C(=O)NO)c1cc(ccc1)C,training
1.417073696,CC1(OC(=O)N(C1=O)C1=CC(Cl)=CC(Cl)=C1)C=C,training
1.153751536,o1cc(cc1)-c1n(c2c(ccc(c2)C(=O)NC(C(=O)Nc2ccc(cc2)\C=C\C(O)=O)(C)C)c1C1CCCCC1)C,training
0.420838346,COC(=O)C1=C(C=CC=C1)S(=O)(=O)NC(=O)NC1=NC(C)=NC(OC)=N1,training
2.100684192,O(CCN1CCC(=O)CC1)c1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(cc3)C#N)c2cc1OC,training
2.474037159,S(Cc1onc(n1)-c1ccc(cc1)C)c1nnc(n1-c1ccc(OC)cc1)-c1ccncc1,training
0.583224547,s1c2c(nc(nc2NCCCN(C)C)NC)cc1-c1ccc(cc1)C(=O)N1CCOCC1,training
0.839220932,O=C(Nc1ccccc1)Cc1ccc(-n2c3ncccc3nc2-c2cccnc2N)cc1,training
1.836044213,s1ccnc1C\1=NNC(=O)/C/1=C\c1c2c(n(c1)C)cccc2OCc1c(F)cccc1F,training
1.731224224,n1n(c(N)c(-c2ccccc2)c1C)C1CCCCC1,training
1.424200462,FC(F)(F)c1nn(c(c1)-c1ccc(cc1)C)-c1ccc(cc1)C(O)=O,training
2.220962539,OC1=CC=CC(CC2COC(=O)C2CC2=CC(O)=CC=C2)=C1,training
0.510028732,FC(F)(F)c1cc(-c2cc(ccc2)C#N)c(OCC(O)=O)cc1,training
0.508145968,Clc1ccccc1CC(N1CCNCC1)c1ccccc1,training
0.771683991,S(=O)(=O)(c1ccc(cc1)CNC(=O)C=1C=Cc2n(C=1)ccn2)c1ccc(nc1)N1CCOCC1,training
1.506897943,S(=O)(=O)(N)c1ccc(-n2nc(cc2-c2ccc(cc2)C)C(F)(F)F)cc1,training
1.006309751,s1cccc1C1=NN(CCC(C)C)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cc(cc2)-c1cnoc1,training
1.1483066,CN(C)CCC=C1C2=CC=CC=C2COC2=CC=CC=C12,training
3.336384908,Clc1cnc(N2CCN(CC2)Cc2cn(nc2)CCC(OCC)=O)cc1C(=O)Nc1cc-2c(CCc3c-2n(nc3C(=O)N)-c2ccc(F)cc2)cc1,training
1.964765098,OC(C1CCN(CC1)CCCC(O)c1ccc(cc1)C(C)(C)C)(c1ccccc1)c1ccccc1,training
0.234131534,Clc1cc(ccc1CNC(=O)c1ccc(OCCC(F)(F)F)nc1)C#N,training
0.626282158,n1c(cc(nc1N)N(CCNc1nc(ncc1)N)C)CCC(C)C,training
2.080077583,O1Cc2cc(OC)ccc2N(C2CCN(CC2)CC(=O)Nc2cc-3c(cc2)C(=O)c2c-3cccc2)C1=O,training
1.162220317,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)C)C1=O)N1CCCCC1)C,training
2.286512139,Clc1ccc(cc1)-c1onc(n1)COc1cc2c(CCC2N2CCN(CC2)C2CC(C)C(C2)C)cc1,training
1.892786199,Clc1cnc(N2CCN(CC2)Cc2cn[nH]c2)cc1C(=O)Nc1cc-2c(CCc3c-2n(nc3C(=O)N)-c2ccc(F)cc2)cc1,training
1.403298376,S(=O)(=O)(Nc1cc(CO)c(cc1)CO)c1ccc(cc1)-c1ccc(F)cc1F,training
1.11358967,CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C,training
1.122948437,S(=O)(=O)(C)c1ccc(cc1)C=1c2nc(nn2C=CC=1)Nc1cc(N2CCN(CC2)C)ccc1,training
0.047218577,O(C)c1cc(ccc1)[C@@]1(O)CCCC[C@@H]1CN(C)C,training
1.667224333,P(Oc1ccccc1)(=O)(N[C@@H](Cc1ccccc1)C(OC1CCC1)=O)CO[C@H]1O[C@@H](n2c3ncnc(N)c3nc2)C(F)=C1,training
0.845967717,CN(C)C1=NC(=O)N(C2CCCCC2)C(=O)N1C,training
2.216997954,s1c2c(N(CC3Oc4c(OC3)cccc4)C(=O)N(O)C2=O)cc1,training
1.098383171,n1c(Nc2c(cc(cc2C)\C=C\C#N)C)ccnc1Nc1ccc(cc1)C#N,training
1.085164252,CN(C)C1=CC=C(C=C1)N=NC1=CC=CC=C1C(O)=O,training
0.926630623,O1[C@@H](C\C=C\C=C\[C@H](O)[C@H](C)[C@@H](O)[C@@H](CCC(=O)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc(O)ccc2)C(=O)N2NC(CCC2)C1=O)/C(=C/C=C/C(=O)N1CCOCC1)/C,training
1.135365988,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)C)C1=O)CC(C)(C)C)C,training
0.775071377,Clc1cc(OC)c(Oc2cc(ncc2CN(C)C)C)cc1,training
1.38051139,CC1=CC=CC(C)=C1O,training
0.95257051,O(CCC1CCC(CC1)CNC(=O)c1cn[nH]c1)c1ccccc1,training
2.327084284,FC1(F)CCN(CC1)CCCOc1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(cc3)C#N)c2cc1OC,training
1.590008035,CCCC(=NOCC)C1C(=O)CC(CC(C)SCC)CC1=O,training
0.300785888,s1c2c(nc(nc2NCCCN(C)C)NC)cc1-c1ccc(OC)nc1,training
1.849356412,S(=O)(=O)(N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1)C,training
1.673995594,s1c2N(CC(C)C)C(=O)N(C)C(=O)c2c(S(=O)(=O)[C@H]2C[C@@H](O)CC2)c1Cc1ccccc1C(F)(F)F,training
1.326634237,s1c(cc(C(=O)N)c1Nc1nc(ccc1)C)-c1ccccc1F,training
2.184609592,O(c1cc(cc(c1)C#N)C#N)c1c2c([nH]nc2C)c(cc1)CO,training
0.646882662,[nH]1ncc(c1)-c1cc2c(nc(nc2N(C)C)[C@@H]2CNC[C@H]2c2ccccc2)cc1,training
1.286944657,S(=O)(=O)(Nc1cc(Oc2ccccc2)ccc1C(O)=O)c1ccc(cc1)C,training
0.534649795,O(Cc1cc(nc2c1cccc2)C)c1ccc(cc1)[C@]1(N)CCN([C@H](C(C)C)C(=O)NO)C1=O,training
1.402819324,O1[C@@H](C\C=C\C=C\[C@H](O)[C@H](C)[C@@H](O)[C@@H](CCC(=O)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc(O)ccc2)C(=O)N2NC(CCC2)C1=O)/C(=C/C=C/C(=O)Nc1ncccc1)/C,training
0.348970172,Fc1cc(ccc1NC1=NC(=Cn2c1ncc2-c1cn[nH]c1)C)C(=O)N1CCNCC1,training
0.828030331,O1c2c(N(CCCCC(=O)C)C(=O)C1CCOc1ccccc1CC(O)=O)cccc2,training
0.860738853,Clc1ccccc1CNc1nc(NCC2CCC(CC2)CN)c([N+](=O)[O-])cn1,training
0.667987307,S(=O)(=O)(N1CCN(CC1)CC)c1cc(C=2NC(=O)c3nn(CCOC)c(c3N=2)CC)c(OCCOC)nc1,training
1.582829684,Fc1cc(F)ccc1CN1c2c(cc(Oc3nccc(OC)c3C(F)(F)F)cc2)C(=O)N=C1,training
1.177324577,s1cccc1C1=NN(CCC(C)C)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cc(OC(CC)C(=O)N)cc2,training
2.03183164,CN1N=C(C)C(C=NOCC2=CC=C(C=C2)C(=O)OC(C)(C)C)=C1OC1=CC=CC=C1,training
1.302038088,O(C)c1cc(ccc1)CN(CC)C(=O)Nc1ccc(cc1)-c1cn[nH]c1,training
1.607480781,Clc1ccc(OC(C(=O)Nc2cc(ccc2-n2ncnc2)C(F)(F)F)C)cc1,training
1.684546607,s1c2nc(OC)ccc2nc1NC(=O)C(CC1CCCC1)c1ccc(S(=O)(=O)NCCN(C)C)cc1,training
1.611366,Clc1cc(ccc1Cl)-c1ccc(cc1F)C1(CC1)C(O)=O,training
0.783383583,CCCOC(=O)NCCCN(C)C,training
0.826640447,s1cc(nc1)C(=O)N[C@@H](C1CCCCC1)c1nnn(c1)C1(CC1)C#N,training
2.115138475,ClC=1C=Cc2n(C=1)c(C(=O)NCc1ccc(N3CCC(CC3)c3ccc(F)cc3)cc1)c(n2)CC,training
2.549413864,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,training
1.569102078,Clc1cc(N\C(=N\c2nccn2C(C)C)\NC(C)C)ccc1Cl,training
2.450407988,o1nc(nc1-c1cc2c3c(n(c2cc1)CCCOc1nc(cc(n1)CC)CC)CCCC3=O)C,training
2.01046172,Clc1cc2nccc(N3CCN(CC3)CCOc3ccc(cc3OC)\C=C\C(=O)C)c2cc1,training
0.761529886,CNC(=O)N(C)C1=NN=C(S1)C(C)(C)C,training
1.172820925,CCCCCCCC1CCC(=O)O1,training
1.907223419,CC(C)N(C(=O)CCl)C1=CC=CC=C1,training
1.371086691,Clc1cc(Nc2ncnc(N)c2-c2occ(n2)CNC(=O)C=C)ccc1Oc1cccnc1,training
0.421894248,Fc1cc(ccc1)C(N1CCNCC1)Cc1ccccc1OC(F)F,training
2.519596401,FC(F)(F)c1cc2N(C(=O)C(c3cc(-c4cn(nc4)CCC)c(O)c(OC)c3)C(=O)N(c2cc1)CC)c1ccccc1,training
2.000299753,S(=O)(=O)(NC(=O)[C@@]1(NC(=O)[C@H]2N(C[C@H](n3nc(C)c(c3)-c3ccccc3)C2)C(=O)[C@@H](NC(OC2CCCC2)=O)C(C)(C)C)C[C@H]1C=C)C1CC1,training
-0.149528881,Fc1cc(ccc1N1CCOCC1=O)C1ON=C(C1)c1oc([N+](=O)[O-])cc1,training
2.549684943,CCN(CC)C(=O)SCC1=CC=C(Cl)C=C1,training
3.584398772,CC(C)(C)N1N=CC(SCC2=CC=C(C=C2)C(C)(C)C)=C(Cl)C1=O,training
1.793091086,O=C(NC(C(=O)Nc1ccc(NC(=O)C(=O)N)cc1)(C)C)c1cc2n(C)c(c(c2cc1)C1CCCCC1)-c1ncccc1,training
1.71374532,o1c(ccc1C(O)=O)-c1ccc(NC(=O)C(NC(=O)c2cc3n(C)c(c(c3cc2)C2CCCCC2)-c2ncccc2)(C)C)cc1,training
0.919946538,s1c2c(nc1N)nc(SCc1cccc(F)c1F)nc2N[C@@H](CO)C,training
2.335446988,Fc1cc2[nH]c3c(c2cc1)C(CN(C=C3C(OC(C)C)=O)C(=O)c1ccc(OCCN2CCOCC2)cc1)(C)C,training
0.935781958,Clc1cc2nccc(NCCNCc3cnccc3OC)c2cc1,training
0.415312936,[nH]1c2ncc3ncn(c3c2cc1)C1(CCN(CC1)CCC#N)C,training
0.528966197,O(CCO)C1CCC(N2c3nc(nc(c3C=C(c3ccc(OC)nc3)C2=O)C)N)CC1,training
1.690151466,O1c2c(N(CCCOC)C(=O)C1(CC)CC)cc(cc2)-c1c(nc(nc1N)N)CC,training
1.361591597,Fc1ccc(cc1)Cc1cc(Oc2c(cc(N3N=CC(=O)NC3=O)cc2C)C)ccc1O,training
0.3265475,O1[C@H]([C@H](O)[C@@H](O)[C@H](O)C12CNC2)c1cc(Cc2ccc(cc2)CC)c(cc1)C,training
1.294100887,O1OC2(OOC1(C)C)CC[C@]1([C@@H](C2)C[C@@H](OC(=O)C)[C@H]2[C@@H]3CC[C@H]([C@@H](CCC(=O)NCCC)C)[C@@]3(C)[C@@H](OC(=O)C)C[C@H]12)C,training
1.478046026,N(C(C)C1(CCCCC1)c1cc2c(cc1)cccc2)(C)C,training
0.498159271,O(CCCC)c1nc(N)c2NC(=O)N(c2n1)Cc1cc(ccc1)CC(O)=O,training
2.279018411,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(C[C@](CCC(C)(C)C)(C)C=1O)C1CCCC1)C,training
1.758971742,OC[C@H](C)[C@@H]1C[C@H](N(C)c2ncnc3[nH]ccc23)[C@@H](CC1)C,training
0.504224567,Clc1n(Cc2sc3N(CC(C)C)C(=O)N(C)C(=O)c3c2C(=O)N2C[C@H](O)CC2)c(nc1Cl)C,training
2.401690234,S(=O)(=O)(N1CCC(CC1)C(=O)Nc1ccccc1O)c1ccc(cc1C)C,training
1.130506099,COCC1=C(C2=CC=C(F)C=C2)C(C=CC(O)CC(O)CC(O)=O)=C(N=C1C(C)C)C(C)C,training
0.471542028,S(Cc1ncccc1)c1[nH]c2c(n1)cccc2,training
0.752151493,O(C)c1ccc(cc1-c1cnc(N(C)C)cc1C)C1=Nc2c(n(nc2C(C)(C)C)CCO)C(=O)NC1,training
0.387311654,CC(C)NCC(O)COC1=C2C=CNC2=CC=C1,training
1.16431531,S1c2c(C(=Nc3c1cccc3)N)c(F)ccc2,training
0.517883078,Clc1ccc(N2N=CC(=O)N(C[C@@H](O)COC)C2=O)cc1C(=O)NCC1(O)CCCCCC1,training
1.462091334,S(=O)(=O)(\N=C(/NCC)\N1N=CC(C1)CC)c1cc(ccc1)C(F)(F)F,training
1.692765152,O(C(=O)c1cc(NC(=O)Nc2ccc(cc2)-c2c3nc[nH]c3ncc2)ccc1)C,training
0.560017273,O1N=C(CC1c1ccc(nc1)N1CCOCC1=O)c1oc([N+](=O)[O-])cc1,training
1.314621218,S(=O)(=O)(NC(=O)[C@@]1(NC(=O)[C@H]2N(C[C@@](OC)(C2)c2ccc(cc2)-c2ccccc2OC)C(=O)[C@@H](NC(OC2CCCC2)=O)C(C)(C)C)C[C@H]1C=C)C1CC1,training
0.647852932,O1CCN(CC1)C(=O)N[C@@H](C1CCCCC1)c1nnn(c1)C1(CC1)C#N,training
1.789941622,CCC1=NN(C)C(C(=O)NCC2=CC=C(C=C2)C(C)(C)C)=C1Cl,training
1.874442079,Fc1c2c(nccc2)c(N2CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC2)cc1,training
1.159053286,O=C(NC(=O)N)C(Nc1cc2CCCc2cc1)c1ccccc1,training
0.993889613,CC12CC(=O)C3C(CCC4=CC(=O)C=CC34C)C1CCC2(O)C(=O)CO,training
2.010468116,Clc1cc(N\C(=N\c2nccn2CC(C)(C)C)\NC(C)(C)C)ccc1Cl,training
0.77851715,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(C2C(CCC2)C=1O)Cc1cc(F)ccc1)C,training
1.483732514,S(=O)(=O)(N1CCN(C[C@H]1C)c1ccc(F)cc1C(F)(F)F)c1nc(n(n1)C)C(O)(C(F)(F)F)C,training
2.185071405,s1cccc1CN1S(=O)(=O)C(n2c(C1)cnc2)CC(C)C,training
-0.028944864,Oc1cc(ccc1)[C@@]1(O)CCCC[C@@H]1CN(C)C,training
0.71445189,O(CCOC)c1cc2c(ncnc2N2CCN(CC2)C(=O)Nc2ccc(OC(C)C)cc2)cc1OCCOC,training
1.07511655,Fc1cc2CC(COc2cc1)C(=O)Nc1cc(OC)c(cc1)-c1cn[nH]c1,training
1.175727433,Clc1cc(CN2C[C@@H](N(CC2)C(=O)Cc2ccc(Cl)cc2)C)c(cc1)CC(O)=O,training
1.548305352,CON=C(C1=NOCCO1)C1=C(OC2=C(F)C(OC3=C(Cl)C=CC=C3)=NC=N2)C=CC=C1,training
0.226624958,Clc1ccc(cc1)-c1oc2c(n1)cc(NC(=O)C(C)C)cc2,training
3.178557112,Clc1cc2nccc(N3CCN(CC3)CCOc3ccc(cc3OC)\C=C\C(=O)c3ccc(OC)cc3OC)c2cc1,training
1.299283247,S(=O)(=O)(NC1CCC(N2CCC(CC2)c2ccccc2OC2CC2)CC1)c1cc(OC)c(OC)cc1,training
0.43605909,Clc1cc2c(cc1NC(=O)C1CNCC1c1ccccc1)C=CNC2=O,training
0.563844734,S1c2c(NC1=O)c(O)ccc2[C@@H](O)CNCCSCCCNCCc1ccccc1,training
1.215611877,Fc1ccc(nc1CN1CCCCC1)-c1ccc(cc1)CN1CC(=O)N(CCC)C1=O,training
0.497274113,S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)[C@H](N)c1ccc(O)cc1,training
0.902365016,Clc1ccc(cc1)-c1sc2c(N=CN(C2=O)c2cc(OC)c(OCCN3CCCC3)cc2)c1,training
1.462897958,OC1=CC2=C(CC3=CC=CC=C23)C=C1,training
1.602490907,CCOP(=O)(OCC)OC1=NC(=NC(C)=C1)C(C)C,training
2.257505584,Brc1cc2c3cc(Br)ccc3n(c2cc1)CC(F)CNc1nc(OC)ccc1,training
0.805805681,s1cc(cc1)C(=O)N[C@@H](c1ccccc1)c1nnn(c1)C1(CC1)C#N,training
3.016441,O1CCN(CC1)CCCOc1cc(ccc1)C(=O)N1CC(c2c([nH]c3c2cccc3)C(=C1)C(OC(C)C)=O)(C)C,training
0.924555739,O1CC(Cc2cc(ccc12)C(=O)NCCOC)C=1NC(=O)c2cc(ccc2N=1)-c1cn[nH]c1,training
1.011013788,S(=O)(=O)(NN1CC(N(CCc2ccc(OC)cc2)C1=O)c1ccc(cc1)C1CC1)C,training
1.740937681,O=C(N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)CCc1ccccc1,training
1.354823601,S(=O)(=O)(N1CCC(CC1)C(=O)NC1CCCC1)c1ccc(cc1C)C,training
1.487202928,IC1=C(C=CC=C1)C(=O)NC1=CC=CC=C1,training
0.790046216,O[C@H](C)c1nc2c(n1C1CCCCC1)c1cc[nH]c1nc2,training
2.764772739,Fc1c2c(ncc(F)c2)c(N2CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC2)cc1,training
0.132291396,s1cccc1C1(CCCCC1)CN,training
0.288742731,OC(=O)C1=C(C=CC=C1)C(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,training
1.810671843,Oc1ccc(cc1)/C(=C(/CC)\c1ccccc1)/c1ccc(cc1)\C=C\C(O)=O,training
1.572991783,COC1=CC=C(C(OC)=C1)S(=O)(=O)N1C(=O)C(N2CC(O)CC2C(=O)N(C)C)(C2=CC(Cl)=CC=C12)C1=CC=CC=C1OC,training
0.34797414,FC(F)(F)c1cnc(nc1NC)Nc1cc(C)c(cc1OC)C(=O)N1CCOCC1,training
0.804853301,s1c2N(CC(C)C)C(=O)N(C)C(=O)c2c(C(=O)N2C[C@H](O)CC2)c1Cc1c2c([nH]c1)cccc2,training
2.150797372,s1c2N(CC(C)C)C(=O)N(C)C(=O)c2c(S[C@H]2C[C@@H](O)CC2)c1Cc1ccccc1C(F)(F)F,training
1.883338734,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)C)C1=O)N(C(C)(C)C)C)C,training
0.185148234,O1CC(Cc2cc(ccc12)C(=O)C1CC1)C=1NC(=O)c2cc(ccc2N=1)-c1cn[nH]c1,training
0.755440248,Brc1cnc(nc1OC)Nc1ccc(cc1OC)C(=O)N1CCOCC1,training
1.589930282,Clc1ccncc1CNCCNc1c2c(ncc1)cc(Cl)cc2,training
0.646221047,S(=O)(=O)(Nc1n(nc(C)c1C(=O)NC(CC)CC)-c1ccccc1)c1ccc(cc1)C,training
2.866159302,Clc1cnc(N2CCN(CC2)Cc2cn(nc2)CC(OCCOC)=O)cc1C(=O)Nc1cc-2c(CCc3c-2n(nc3C(=O)N)-c2ccc(F)cc2)cc1,training
0.519706684,s1cccc1C1(CCCCC1)C(N)C,training
1.554182843,Brc1cc(F)c(cc1)C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,training
1.286354694,CC(C)C1=CC(=CC=C1)C(C)C,training
0.41021956,CC(C)C1(C)N=C(NC1=O)C1=NC2=C(C=CC=C2)C=C1C(O)=O,training
0.769204567,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,training
0.657372393,S(=O)(=O)(N[C@@H]1CCc2n(c3c(c2C1)cccc3)CCC(O)=O)c1ccc(F)cc1,training
2.235972973,O=C1N(c2c(N1Cc1nc3c(n1CCCC#N)cccc3)cncc2)CC1CC1,training
0.424608248,O=C1N(C)C(=O)N(Cc2ccccc2C#N)C(N2C[C@H](N)CCC2)=C1,training
0.828097848,Ic1cc(F)c(NC=2C3=C(N=CN(C[C@@H](O)CO)C3=O)N(C)C(=O)C=2)cc1,training
1.694359327,C1=CC2=C3C(C=CC4=CC=CC(C=C2)=C34)=C1,training
1.766144696,CCC(CC)NC1=C(C(C)=C(C)C=C1[N+]([O-])=O)[N+]([O-])=O,training
1.077336183,O(C)c1ccccc1CNc1nc(NC2CCCC2)c(cn1)C(=O)NCCCCN(C)C,training
0.994421966,s1c2c(cc1C(O)=O)cc(NC(=O)C(NC(=O)c1cc3n(C)c(c(c3cc1)C1CCCCC1)-c1ncccc1)(C)C)cc2,training
0.148817806,Clc1ccc(cc1)-c1c(C)c(nc(C)c1[C@H](OC(C)(C)C)C(O)=O)-c1ccc(cc1)-c1c(noc1C)C,training
0.33606563,CNC(=O)ON=C(C)SC,training
0.280825374,F[C@H]1[C@H](O)[C@H](O[C@H]1n1c2ncnc(N)c2nc1)CN(C\C=C/CN)C,training
1.42599545,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1cc(F)c(O)cc1,training
2.500131023,O(C(=O)C=1c2[nH]c3c(c2C(CN(C=1)C(=O)c1cc(ccc1)CN1CCCCC1)(C)C)cccc3)C(C)C,training
-0.217009664,F[C@@H]1CN(CC[C@@H]1n1nc(C)c(Nc2nc(NC)c(cn2)C(F)(F)F)c1)C1COC1,training
1.776012206,S(=O)(=O)(N(CC(F)(F)F)c1ccc(cc1)C(O)(C(F)(F)F)C(F)(F)F)c1ccccc1,training
0.301091007,Clc1ccc(cc1)-c1c2c(nc(C)c1[C@H](OC(C)(C)C)C(O)=O)cc(cc2)C,training
0.696194076,O=C(N1CCC(n2nnc3c2c2cc[nH]c2nc3)CC1)[C@H]1N(CCC1)C,training
0.37376232,S(C(c1ccc(OC)cc1)(c1ccccc1)c1ccccc1)C[C@H](N)C(O)=O,training
0.522047664,S(=O)(=O)(NC(=O)[C@@]1(NC(=O)[C@H]2N(C[C@H](n3nnc(c3)-c3ccccc3)C2)C(=O)[C@@H](NC(OC2CCCC2)=O)C(C)(C)C)C[C@H]1C=C)C1CC1,training
1.152517668,S(=O)(=O)(N(C)c1ccccc1-c1n2N=C(N=Cc2cc1)Nc1ccc(N2CCN(CC2)C[C@@H](O)C)cc1)C,training
